"","bins","chr","mark"
"14954",437,"1","ScnbKXS_17266-HRSCAF-21558_10994329"
"14955",437,"1","ScnbKXS_17266-HRSCAF-21558_10994386"
"14956",437,"1","ScnbKXS_17266-HRSCAF-21558_10994737"
"14957",437,"1","ScnbKXS_17266-HRSCAF-21558_10994744"
"14958",437,"1","ScnbKXS_17266-HRSCAF-21558_10995311"
"14959",437,"1","ScnbKXS_17266-HRSCAF-21558_10995461"
"14960",437,"1","ScnbKXS_17266-HRSCAF-21558_11820056"
"14961",437,"1","ScnbKXS_17266-HRSCAF-21558_11835550"
"14962",437,"1","ScnbKXS_17266-HRSCAF-21558_12287135"
"14963",437,"1","ScnbKXS_17266-HRSCAF-21558_12415711"
"14964",437,"1","ScnbKXS_17266-HRSCAF-21558_12541561"
"14965",437,"1","ScnbKXS_17266-HRSCAF-21558_12547758"
"14966",437,"1","ScnbKXS_17266-HRSCAF-21558_12932155"
"14967",437,"1","ScnbKXS_17266-HRSCAF-21558_12933019"
"14968",437,"1","ScnbKXS_17266-HRSCAF-21558_12933471"
"14969",437,"1","ScnbKXS_17266-HRSCAF-21558_12944744"
"14970",437,"1","ScnbKXS_17266-HRSCAF-21558_12944821"
"14971",437,"1","ScnbKXS_17266-HRSCAF-21558_12944822"
"14972",437,"1","ScnbKXS_17266-HRSCAF-21558_12944894"
"14973",437,"1","ScnbKXS_17266-HRSCAF-21558_12945075"
"14974",437,"1","ScnbKXS_17266-HRSCAF-21558_12945634"
"14975",437,"1","ScnbKXS_17266-HRSCAF-21558_12947110"
"14976",437,"1","ScnbKXS_17266-HRSCAF-21558_13083883"
"14977",437,"1","ScnbKXS_17266-HRSCAF-21558_13289584"
"14978",437,"1","ScnbKXS_17266-HRSCAF-21558_13584603"
"14979",437,"1","ScnbKXS_17266-HRSCAF-21558_13857802"
"14980",437,"1","ScnbKXS_17266-HRSCAF-21558_13858030"
"14981",437,"1","ScnbKXS_17266-HRSCAF-21558_13895174"
"14982",437,"1","ScnbKXS_17266-HRSCAF-21558_13897141"
"14983",437,"1","ScnbKXS_17266-HRSCAF-21558_13909563"
"14984",437,"1","ScnbKXS_17266-HRSCAF-21558_13909703"
"14985",437,"1","ScnbKXS_17266-HRSCAF-21558_13909723"
"14986",437,"1","ScnbKXS_17266-HRSCAF-21558_14163033"
"14987",437,"1","ScnbKXS_17266-HRSCAF-21558_14163164"
"14988",437,"1","ScnbKXS_17266-HRSCAF-21558_14163167"
"14989",437,"1","ScnbKXS_17266-HRSCAF-21558_14163353"
"14990",437,"1","ScnbKXS_17266-HRSCAF-21558_14163442"
"14991",437,"1","ScnbKXS_17266-HRSCAF-21558_14344621"
"14992",437,"1","ScnbKXS_17266-HRSCAF-21558_14345919"
"14993",437,"1","ScnbKXS_17266-HRSCAF-21558_14345991"
"14994",437,"1","ScnbKXS_17266-HRSCAF-21558_14412316"
"14995",437,"1","ScnbKXS_17266-HRSCAF-21558_14412696"
"14996",437,"1","ScnbKXS_17266-HRSCAF-21558_14414174"
"14997",437,"1","ScnbKXS_17266-HRSCAF-21558_14414566"
"14998",437,"1","ScnbKXS_17266-HRSCAF-21558_14422900"
"14999",437,"1","ScnbKXS_17266-HRSCAF-21558_16142269"
"15000",437,"1","ScnbKXS_17266-HRSCAF-21558_16467586"
"15001",437,"1","ScnbKXS_17266-HRSCAF-21558_16467635"
"15002",437,"1","ScnbKXS_17266-HRSCAF-21558_16469440"
"15003",437,"1","ScnbKXS_17266-HRSCAF-21558_16469657"
"15004",437,"1","ScnbKXS_17266-HRSCAF-21558_16469719"
"15005",437,"1","ScnbKXS_17266-HRSCAF-21558_16749493"
"15006",437,"1","ScnbKXS_17266-HRSCAF-21558_16750257"
"15007",437,"1","ScnbKXS_17266-HRSCAF-21558_16751989"
"15008",437,"1","ScnbKXS_17266-HRSCAF-21558_16752456"
"15009",437,"1","ScnbKXS_17266-HRSCAF-21558_17158941"
"15010",437,"1","ScnbKXS_17266-HRSCAF-21558_17159122"
"15011",437,"1","ScnbKXS_17266-HRSCAF-21558_17190293"
"15012",437,"1","ScnbKXS_17266-HRSCAF-21558_17313927"
"15013",437,"1","ScnbKXS_17266-HRSCAF-21558_17317576"
"15014",437,"1","ScnbKXS_17266-HRSCAF-21558_17406697"
"15015",437,"1","ScnbKXS_17266-HRSCAF-21558_17533085"
"15016",437,"1","ScnbKXS_17266-HRSCAF-21558_17644127"
"15017",437,"1","ScnbKXS_17266-HRSCAF-21558_17776980"
"15018",437,"1","ScnbKXS_17266-HRSCAF-21558_17997669"
"15019",437,"1","ScnbKXS_17266-HRSCAF-21558_18126219"
"15020",437,"1","ScnbKXS_17266-HRSCAF-21558_18126221"
"15021",437,"1","ScnbKXS_17266-HRSCAF-21558_18128568"
"15022",437,"1","ScnbKXS_17266-HRSCAF-21558_18128782"
"15023",437,"1","ScnbKXS_17266-HRSCAF-21558_18129659"
"15024",437,"1","ScnbKXS_17266-HRSCAF-21558_18307947"
"15025",437,"1","ScnbKXS_17266-HRSCAF-21558_18389479"
"15026",437,"1","ScnbKXS_17266-HRSCAF-21558_18389511"
"15027",437,"1","ScnbKXS_17266-HRSCAF-21558_18390142"
"15028",437,"1","ScnbKXS_17266-HRSCAF-21558_18432772"
"15029",437,"1","ScnbKXS_17266-HRSCAF-21558_18489164"
"15030",437,"1","ScnbKXS_17266-HRSCAF-21558_18593464"
"15031",437,"1","ScnbKXS_17266-HRSCAF-21558_18594243"
"15032",437,"1","ScnbKXS_17266-HRSCAF-21558_18594578"
"15033",437,"1","ScnbKXS_17266-HRSCAF-21558_18622219"
"15034",437,"1","ScnbKXS_17266-HRSCAF-21558_18625230"
"15035",437,"1","ScnbKXS_17266-HRSCAF-21558_18804859"
"15036",437,"1","ScnbKXS_17266-HRSCAF-21558_19093998"
"15037",437,"1","ScnbKXS_17266-HRSCAF-21558_19103790"
"15038",437,"1","ScnbKXS_17266-HRSCAF-21558_19118555"
"15039",437,"1","ScnbKXS_17266-HRSCAF-21558_19360645"
"15040",437,"1","ScnbKXS_17266-HRSCAF-21558_19360657"
"15041",437,"1","ScnbKXS_17266-HRSCAF-21558_19360678"
"15042",437,"1","ScnbKXS_17266-HRSCAF-21558_19760946"
"15043",437,"1","ScnbKXS_17266-HRSCAF-21558_19766325"
"15044",437,"1","ScnbKXS_17266-HRSCAF-21558_20167195"
"15045",437,"1","ScnbKXS_17266-HRSCAF-21558_20168744"
"15046",437,"1","ScnbKXS_17266-HRSCAF-21558_20169131"
"15047",437,"1","ScnbKXS_17266-HRSCAF-21558_20169552"
"15048",437,"1","ScnbKXS_17266-HRSCAF-21558_20170746"
"15049",437,"1","ScnbKXS_17266-HRSCAF-21558_20171699"
"15050",437,"1","ScnbKXS_17266-HRSCAF-21558_20171774"
"15051",437,"1","ScnbKXS_17266-HRSCAF-21558_20171939"
"15052",437,"1","ScnbKXS_17266-HRSCAF-21558_20171940"
"15053",437,"1","ScnbKXS_17266-HRSCAF-21558_20424239"
"15054",437,"1","ScnbKXS_17266-HRSCAF-21558_20425085"
"15055",437,"1","ScnbKXS_17266-HRSCAF-21558_20425627"
"15056",437,"1","ScnbKXS_17266-HRSCAF-21558_20471190"
"15057",437,"1","ScnbKXS_17266-HRSCAF-21558_20481157"
"15058",437,"1","ScnbKXS_17266-HRSCAF-21558_20483586"
"15059",437,"1","ScnbKXS_17266-HRSCAF-21558_20483863"
"15060",437,"1","ScnbKXS_17266-HRSCAF-21558_20507691"
"15061",437,"1","ScnbKXS_17266-HRSCAF-21558_20715062"
"15062",437,"1","ScnbKXS_17266-HRSCAF-21558_20756970"
"15063",437,"1","ScnbKXS_17266-HRSCAF-21558_20759517"
"15064",437,"1","ScnbKXS_17266-HRSCAF-21558_20903392"
"15065",437,"1","ScnbKXS_17266-HRSCAF-21558_20941680"
"15066",437,"1","ScnbKXS_17266-HRSCAF-21558_21121817"
"15067",437,"1","ScnbKXS_17266-HRSCAF-21558_21121868"
"15068",437,"1","ScnbKXS_17266-HRSCAF-21558_21150987"
"15069",437,"1","ScnbKXS_17266-HRSCAF-21558_21156388"
"15070",437,"1","ScnbKXS_17266-HRSCAF-21558_21156390"
"15071",437,"1","ScnbKXS_17266-HRSCAF-21558_21156536"
"15072",437,"1","ScnbKXS_17266-HRSCAF-21558_21385129"
"15073",437,"1","ScnbKXS_17266-HRSCAF-21558_21385192"
"15074",437,"1","ScnbKXS_17266-HRSCAF-21558_21385203"
"15075",437,"1","ScnbKXS_17266-HRSCAF-21558_21388610"
"15076",437,"1","ScnbKXS_17266-HRSCAF-21558_21390337"
"15077",437,"1","ScnbKXS_17266-HRSCAF-21558_21391539"
"15078",437,"1","ScnbKXS_17266-HRSCAF-21558_21391901"
"15079",437,"1","ScnbKXS_17266-HRSCAF-21558_21393965"
"15080",437,"1","ScnbKXS_17266-HRSCAF-21558_21397619"
"15081",437,"1","ScnbKXS_17266-HRSCAF-21558_21409306"
"15082",437,"1","ScnbKXS_17266-HRSCAF-21558_21414354"
"15083",437,"1","ScnbKXS_17266-HRSCAF-21558_21431726"
"15084",437,"1","ScnbKXS_17266-HRSCAF-21558_21435101"
"15085",437,"1","ScnbKXS_17266-HRSCAF-21558_21439866"
"15086",437,"1","ScnbKXS_17266-HRSCAF-21558_21489215"
"15087",437,"1","ScnbKXS_17266-HRSCAF-21558_21489387"
"15088",437,"1","ScnbKXS_17266-HRSCAF-21558_21489391"
"15089",437,"1","ScnbKXS_17266-HRSCAF-21558_21501025"
"15090",437,"1","ScnbKXS_17266-HRSCAF-21558_21833318"
"15091",437,"1","ScnbKXS_17266-HRSCAF-21558_21947918"
"15092",437,"1","ScnbKXS_17266-HRSCAF-21558_21948504"
"15093",437,"1","ScnbKXS_17266-HRSCAF-21558_21950449"
"15094",437,"1","ScnbKXS_17266-HRSCAF-21558_22006205"
"15095",437,"1","ScnbKXS_17266-HRSCAF-21558_22014499"
"15096",437,"1","ScnbKXS_17266-HRSCAF-21558_23012341"
"15097",437,"1","ScnbKXS_17266-HRSCAF-21558_23067566"
"15098",437,"1","ScnbKXS_17266-HRSCAF-21558_23067857"
"15099",437,"1","ScnbKXS_17266-HRSCAF-21558_23070646"
"15100",437,"1","ScnbKXS_17266-HRSCAF-21558_23090388"
"15101",437,"1","ScnbKXS_17266-HRSCAF-21558_23090517"
"15102",437,"1","ScnbKXS_17266-HRSCAF-21558_23169828"
"15103",437,"1","ScnbKXS_17266-HRSCAF-21558_23170234"
"15104",437,"1","ScnbKXS_17266-HRSCAF-21558_23195778"
"15105",437,"1","ScnbKXS_17266-HRSCAF-21558_23200355"
"15106",437,"1","ScnbKXS_17266-HRSCAF-21558_23243650"
"15107",437,"1","ScnbKXS_17266-HRSCAF-21558_23355842"
"15108",437,"1","ScnbKXS_17266-HRSCAF-21558_23412928"
"15109",437,"1","ScnbKXS_17266-HRSCAF-21558_23545787"
"15110",437,"1","ScnbKXS_17266-HRSCAF-21558_23723156"
"15111",437,"1","ScnbKXS_17266-HRSCAF-21558_24004367"
"15112",437,"1","ScnbKXS_17266-HRSCAF-21558_24170908"
"15113",437,"1","ScnbKXS_17266-HRSCAF-21558_24196804"
"15114",437,"1","ScnbKXS_17266-HRSCAF-21558_24197446"
"15115",437,"1","ScnbKXS_17266-HRSCAF-21558_24197718"
"15116",437,"1","ScnbKXS_17266-HRSCAF-21558_25022683"
"15117",437,"1","ScnbKXS_17266-HRSCAF-21558_25024653"
"15118",437,"1","ScnbKXS_17266-HRSCAF-21558_25025350"
"15119",437,"1","ScnbKXS_17266-HRSCAF-21558_25025524"
"15120",437,"1","ScnbKXS_17266-HRSCAF-21558_25116070"
"15121",437,"1","ScnbKXS_17266-HRSCAF-21558_25561606"
"15122",437,"1","ScnbKXS_17266-HRSCAF-21558_25574956"
"15123",437,"1","ScnbKXS_17266-HRSCAF-21558_25762241"
"15124",437,"1","ScnbKXS_17266-HRSCAF-21558_26047373"
"15125",437,"1","ScnbKXS_17266-HRSCAF-21558_26048175"
"15126",437,"1","ScnbKXS_17266-HRSCAF-21558_26048403"
"15127",437,"1","ScnbKXS_17266-HRSCAF-21558_26063845"
"15128",437,"1","ScnbKXS_17266-HRSCAF-21558_26258656"
"15129",437,"1","ScnbKXS_17266-HRSCAF-21558_26259810"
"15130",437,"1","ScnbKXS_17266-HRSCAF-21558_26315014"
"15131",437,"1","ScnbKXS_17266-HRSCAF-21558_26418775"
"15132",437,"1","ScnbKXS_17266-HRSCAF-21558_26427734"
"15133",437,"1","ScnbKXS_17266-HRSCAF-21558_26428434"
"15134",437,"1","ScnbKXS_17266-HRSCAF-21558_26616441"
"15135",437,"1","ScnbKXS_17266-HRSCAF-21558_27040667"
"15136",437,"1","ScnbKXS_17266-HRSCAF-21558_27043917"
"15137",437,"1","ScnbKXS_17266-HRSCAF-21558_27063841"
"15138",437,"1","ScnbKXS_17266-HRSCAF-21558_27063963"
"15139",437,"1","ScnbKXS_17266-HRSCAF-21558_27065906"
"15140",437,"1","ScnbKXS_17266-HRSCAF-21558_27066122"
"15141",437,"1","ScnbKXS_17266-HRSCAF-21558_27066156"
"15142",437,"1","ScnbKXS_17266-HRSCAF-21558_27066250"
"15143",437,"1","ScnbKXS_17266-HRSCAF-21558_27276713"
"15144",437,"1","ScnbKXS_17266-HRSCAF-21558_27276876"
"15145",437,"1","ScnbKXS_17266-HRSCAF-21558_27344666"
"15146",437,"1","ScnbKXS_17266-HRSCAF-21558_27354692"
"15147",437,"1","ScnbKXS_17266-HRSCAF-21558_27466370"
"15148",437,"1","ScnbKXS_17266-HRSCAF-21558_27517729"
"15149",437,"1","ScnbKXS_17266-HRSCAF-21558_27845776"
"15150",437,"1","ScnbKXS_17266-HRSCAF-21558_27845839"
"15151",437,"1","ScnbKXS_17266-HRSCAF-21558_27846777"
"15152",437,"1","ScnbKXS_17266-HRSCAF-21558_27847148"
"15153",437,"1","ScnbKXS_17266-HRSCAF-21558_27848290"
"15154",437,"1","ScnbKXS_17266-HRSCAF-21558_27848291"
"15155",437,"1","ScnbKXS_17266-HRSCAF-21558_27848619"
"15156",437,"1","ScnbKXS_17266-HRSCAF-21558_27850138"
"15157",437,"1","ScnbKXS_17266-HRSCAF-21558_27851137"
"15158",437,"1","ScnbKXS_17266-HRSCAF-21558_28114785"
"15159",437,"1","ScnbKXS_17266-HRSCAF-21558_28141624"
"15160",437,"1","ScnbKXS_17266-HRSCAF-21558_28141759"
"15161",437,"1","ScnbKXS_17266-HRSCAF-21558_28142309"
"15162",437,"1","ScnbKXS_17266-HRSCAF-21558_28142885"
"15163",437,"1","ScnbKXS_17266-HRSCAF-21558_28143586"
"15164",437,"1","ScnbKXS_17266-HRSCAF-21558_28192859"
"15165",437,"1","ScnbKXS_17266-HRSCAF-21558_28193139"
"15166",437,"1","ScnbKXS_17266-HRSCAF-21558_28237901"
"15167",437,"1","ScnbKXS_17266-HRSCAF-21558_28385488"
"15168",437,"1","ScnbKXS_17266-HRSCAF-21558_28386549"
"15169",437,"1","ScnbKXS_17266-HRSCAF-21558_28820390"
"15170",437,"1","ScnbKXS_17266-HRSCAF-21558_28955910"
"15171",437,"1","ScnbKXS_17266-HRSCAF-21558_28956073"
"15172",437,"1","ScnbKXS_17266-HRSCAF-21558_29053272"
"15173",437,"1","ScnbKXS_17266-HRSCAF-21558_29053426"
"15174",437,"1","ScnbKXS_17266-HRSCAF-21558_29053469"
"15175",437,"1","ScnbKXS_17266-HRSCAF-21558_29053895"
"15176",437,"1","ScnbKXS_17266-HRSCAF-21558_29103166"
"15177",437,"1","ScnbKXS_17266-HRSCAF-21558_29320744"
"15178",437,"1","ScnbKXS_17266-HRSCAF-21558_29325220"
"15179",437,"1","ScnbKXS_17266-HRSCAF-21558_29341772"
"15180",437,"1","ScnbKXS_17266-HRSCAF-21558_29566225"
"15181",437,"1","ScnbKXS_17266-HRSCAF-21558_29567715"
"15182",437,"1","ScnbKXS_17266-HRSCAF-21558_29567748"
"15183",437,"1","ScnbKXS_17266-HRSCAF-21558_29652100"
"15184",437,"1","ScnbKXS_17266-HRSCAF-21558_29652127"
"15185",437,"1","ScnbKXS_17266-HRSCAF-21558_29652988"
"15186",437,"1","ScnbKXS_17266-HRSCAF-21558_29845641"
"15187",437,"1","ScnbKXS_17266-HRSCAF-21558_29846559"
"15188",437,"1","ScnbKXS_17266-HRSCAF-21558_29885220"
"15189",437,"1","ScnbKXS_17266-HRSCAF-21558_29886153"
"15190",437,"1","ScnbKXS_17266-HRSCAF-21558_29893215"
"15191",437,"1","ScnbKXS_17266-HRSCAF-21558_29893240"
"15192",437,"1","ScnbKXS_17266-HRSCAF-21558_29893315"
"15193",437,"1","ScnbKXS_17266-HRSCAF-21558_29894003"
"15194",437,"1","ScnbKXS_17266-HRSCAF-21558_29922655"
"15195",437,"1","ScnbKXS_17266-HRSCAF-21558_30087277"
"15196",437,"1","ScnbKXS_17266-HRSCAF-21558_30087443"
"15197",437,"1","ScnbKXS_17266-HRSCAF-21558_30246126"
"15198",437,"1","ScnbKXS_17266-HRSCAF-21558_30248232"
"15199",437,"1","ScnbKXS_17266-HRSCAF-21558_30255316"
"15200",437,"1","ScnbKXS_17266-HRSCAF-21558_30255803"
"15201",437,"1","ScnbKXS_17266-HRSCAF-21558_30256790"
"15202",437,"1","ScnbKXS_17266-HRSCAF-21558_30256835"
"15203",437,"1","ScnbKXS_17266-HRSCAF-21558_30256850"
"15204",437,"1","ScnbKXS_17266-HRSCAF-21558_30256860"
"15205",437,"1","ScnbKXS_17266-HRSCAF-21558_30256945"
"15206",437,"1","ScnbKXS_17266-HRSCAF-21558_30259600"
"15207",437,"1","ScnbKXS_17266-HRSCAF-21558_30259792"
"15208",437,"1","ScnbKXS_17266-HRSCAF-21558_30260101"
"15209",437,"1","ScnbKXS_17266-HRSCAF-21558_30260139"
"15210",437,"1","ScnbKXS_17266-HRSCAF-21558_30261340"
"15211",437,"1","ScnbKXS_17266-HRSCAF-21558_30261691"
"15212",437,"1","ScnbKXS_17266-HRSCAF-21558_30396278"
"15213",437,"1","ScnbKXS_17266-HRSCAF-21558_30398543"
"15214",437,"1","ScnbKXS_17266-HRSCAF-21558_30414902"
"15215",437,"1","ScnbKXS_17266-HRSCAF-21558_30414981"
"15216",437,"1","ScnbKXS_17266-HRSCAF-21558_30415469"
"15217",437,"1","ScnbKXS_17266-HRSCAF-21558_30447880"
"15218",437,"1","ScnbKXS_17266-HRSCAF-21558_30447931"
"15219",437,"1","ScnbKXS_17266-HRSCAF-21558_30840236"
"15220",437,"1","ScnbKXS_17266-HRSCAF-21558_30944669"
"15221",437,"1","ScnbKXS_17266-HRSCAF-21558_30946478"
"15222",437,"1","ScnbKXS_17266-HRSCAF-21558_31128583"
"15223",437,"1","ScnbKXS_17266-HRSCAF-21558_31128675"
"15224",437,"1","ScnbKXS_17266-HRSCAF-21558_31128807"
"15225",437,"1","ScnbKXS_17266-HRSCAF-21558_31148790"
"15226",437,"1","ScnbKXS_17266-HRSCAF-21558_31148794"
"15227",437,"1","ScnbKXS_17266-HRSCAF-21558_31150106"
"15228",437,"1","ScnbKXS_17266-HRSCAF-21558_31366263"
"15229",437,"1","ScnbKXS_17266-HRSCAF-21558_31366269"
"15230",437,"1","ScnbKXS_17266-HRSCAF-21558_31366814"
"15231",437,"1","ScnbKXS_17266-HRSCAF-21558_31366836"
"15232",437,"1","ScnbKXS_17266-HRSCAF-21558_31367010"
"15233",437,"1","ScnbKXS_17266-HRSCAF-21558_31403775"
"15234",437,"1","ScnbKXS_17266-HRSCAF-21558_31403830"
"15235",437,"1","ScnbKXS_17266-HRSCAF-21558_31405329"
"15236",437,"1","ScnbKXS_17266-HRSCAF-21558_31423562"
"15237",437,"1","ScnbKXS_17266-HRSCAF-21558_31424961"
"15238",437,"1","ScnbKXS_17266-HRSCAF-21558_31425180"
"15239",437,"1","ScnbKXS_17266-HRSCAF-21558_31592800"
"15240",437,"1","ScnbKXS_17266-HRSCAF-21558_31593611"
"15241",437,"1","ScnbKXS_17266-HRSCAF-21558_31593901"
"15242",437,"1","ScnbKXS_17266-HRSCAF-21558_31593921"
"15243",437,"1","ScnbKXS_17266-HRSCAF-21558_31594428"
"15244",437,"1","ScnbKXS_17266-HRSCAF-21558_31602181"
"15245",437,"1","ScnbKXS_17266-HRSCAF-21558_31604303"
"15246",437,"1","ScnbKXS_17266-HRSCAF-21558_31960261"
"15247",437,"1","ScnbKXS_17266-HRSCAF-21558_31960330"
"15248",437,"1","ScnbKXS_17266-HRSCAF-21558_31963093"
"15249",437,"1","ScnbKXS_17266-HRSCAF-21558_32009765"
"15250",437,"1","ScnbKXS_17266-HRSCAF-21558_32014655"
"15251",437,"1","ScnbKXS_17266-HRSCAF-21558_32018094"
"15252",437,"1","ScnbKXS_17266-HRSCAF-21558_32031779"
"15253",437,"1","ScnbKXS_17266-HRSCAF-21558_32072407"
"15254",437,"1","ScnbKXS_17266-HRSCAF-21558_32073284"
"15255",437,"1","ScnbKXS_17266-HRSCAF-21558_32187789"
"15256",437,"1","ScnbKXS_17266-HRSCAF-21558_32187989"
"15257",437,"1","ScnbKXS_17266-HRSCAF-21558_32363918"
"15258",437,"1","ScnbKXS_17266-HRSCAF-21558_32363923"
"15259",437,"1","ScnbKXS_17266-HRSCAF-21558_32365472"
"15260",437,"1","ScnbKXS_17266-HRSCAF-21558_32366116"
"15261",437,"1","ScnbKXS_17266-HRSCAF-21558_32423484"
"15262",437,"1","ScnbKXS_17266-HRSCAF-21558_32423688"
"15263",437,"1","ScnbKXS_17266-HRSCAF-21558_32423743"
"15264",437,"1","ScnbKXS_17266-HRSCAF-21558_32499368"
"15265",437,"1","ScnbKXS_17266-HRSCAF-21558_32502950"
"15266",437,"1","ScnbKXS_17266-HRSCAF-21558_32693980"
"15267",437,"1","ScnbKXS_17266-HRSCAF-21558_33107597"
"15268",437,"1","ScnbKXS_17266-HRSCAF-21558_33137538"
"15269",437,"1","ScnbKXS_17266-HRSCAF-21558_33350482"
"15270",437,"1","ScnbKXS_17266-HRSCAF-21558_33355383"
"15271",437,"1","ScnbKXS_17266-HRSCAF-21558_33357221"
"15272",437,"1","ScnbKXS_17266-HRSCAF-21558_33357431"
"15273",437,"1","ScnbKXS_17266-HRSCAF-21558_33357433"
"15274",437,"1","ScnbKXS_17266-HRSCAF-21558_33366230"
"15275",437,"1","ScnbKXS_17266-HRSCAF-21558_33366364"
"15276",437,"1","ScnbKXS_17266-HRSCAF-21558_33368262"
"15277",437,"1","ScnbKXS_17266-HRSCAF-21558_33368352"
"15278",437,"1","ScnbKXS_17266-HRSCAF-21558_33368580"
"15279",437,"1","ScnbKXS_17266-HRSCAF-21558_33421286"
"15280",437,"1","ScnbKXS_17266-HRSCAF-21558_33913012"
"15281",437,"1","ScnbKXS_17266-HRSCAF-21558_33913116"
"15282",437,"1","ScnbKXS_17266-HRSCAF-21558_33915478"
"15283",437,"1","ScnbKXS_17266-HRSCAF-21558_33990466"
"15284",437,"1","ScnbKXS_17266-HRSCAF-21558_34117597"
"15285",437,"1","ScnbKXS_17266-HRSCAF-21558_34862967"
"15286",437,"1","ScnbKXS_17266-HRSCAF-21558_34944299"
"15287",437,"1","ScnbKXS_17266-HRSCAF-21558_34946004"
"15288",437,"1","ScnbKXS_17266-HRSCAF-21558_34946741"
"15289",437,"1","ScnbKXS_17266-HRSCAF-21558_34947025"
"15290",437,"1","ScnbKXS_17266-HRSCAF-21558_34949612"
"15291",437,"1","ScnbKXS_17266-HRSCAF-21558_34949625"
"15292",437,"1","ScnbKXS_17266-HRSCAF-21558_34950593"
"15293",437,"1","ScnbKXS_17266-HRSCAF-21558_34951612"
"15294",437,"1","ScnbKXS_17266-HRSCAF-21558_34951620"
"15295",437,"1","ScnbKXS_17266-HRSCAF-21558_35087733"
"15296",437,"1","ScnbKXS_17266-HRSCAF-21558_35120139"
"15297",437,"1","ScnbKXS_17266-HRSCAF-21558_35120320"
"15298",437,"1","ScnbKXS_17266-HRSCAF-21558_35120497"
"15299",437,"1","ScnbKXS_17266-HRSCAF-21558_35177223"
"15300",437,"1","ScnbKXS_17266-HRSCAF-21558_35177249"
"15301",437,"1","ScnbKXS_17266-HRSCAF-21558_35180828"
"15302",437,"1","ScnbKXS_17266-HRSCAF-21558_35180978"
"15303",437,"1","ScnbKXS_17266-HRSCAF-21558_35181882"
"15304",437,"1","ScnbKXS_17266-HRSCAF-21558_35181920"
"15305",437,"1","ScnbKXS_17266-HRSCAF-21558_35182838"
"15306",437,"1","ScnbKXS_17266-HRSCAF-21558_35183716"
"15307",437,"1","ScnbKXS_17266-HRSCAF-21558_35185588"
"15308",437,"1","ScnbKXS_17266-HRSCAF-21558_35188043"
"15309",437,"1","ScnbKXS_17266-HRSCAF-21558_35277882"
"15310",437,"1","ScnbKXS_17266-HRSCAF-21558_35339439"
"15311",437,"1","ScnbKXS_17266-HRSCAF-21558_35351123"
"15312",437,"1","ScnbKXS_17266-HRSCAF-21558_35358161"
"15313",437,"1","ScnbKXS_17266-HRSCAF-21558_35458729"
"15314",437,"1","ScnbKXS_17266-HRSCAF-21558_35458860"
"15315",437,"1","ScnbKXS_17266-HRSCAF-21558_35617775"
"15316",437,"1","ScnbKXS_17266-HRSCAF-21558_35618361"
"15317",437,"1","ScnbKXS_17266-HRSCAF-21558_35618439"
"15318",437,"1","ScnbKXS_17266-HRSCAF-21558_35618440"
"15319",437,"1","ScnbKXS_17266-HRSCAF-21558_35620920"
"15320",437,"1","ScnbKXS_17266-HRSCAF-21558_35621948"
"15321",437,"1","ScnbKXS_17266-HRSCAF-21558_35622821"
"15322",437,"1","ScnbKXS_17266-HRSCAF-21558_35624169"
"15323",437,"1","ScnbKXS_17266-HRSCAF-21558_35683678"
"15324",437,"1","ScnbKXS_17266-HRSCAF-21558_35868049"
"15325",437,"1","ScnbKXS_17266-HRSCAF-21558_35876066"
"15326",437,"1","ScnbKXS_17266-HRSCAF-21558_35876094"
"15327",437,"1","ScnbKXS_17266-HRSCAF-21558_35898279"
"15328",437,"1","ScnbKXS_17266-HRSCAF-21558_35902482"
"15329",437,"1","ScnbKXS_17266-HRSCAF-21558_35980542"
"15330",437,"1","ScnbKXS_17266-HRSCAF-21558_35980644"
"15331",437,"1","ScnbKXS_17266-HRSCAF-21558_35984368"
"15332",437,"1","ScnbKXS_17266-HRSCAF-21558_36110085"
"15333",437,"1","ScnbKXS_17266-HRSCAF-21558_36110416"
"15334",437,"1","ScnbKXS_17266-HRSCAF-21558_36111791"
"15335",437,"1","ScnbKXS_17266-HRSCAF-21558_36111892"
"15336",437,"1","ScnbKXS_17266-HRSCAF-21558_36174078"
"15337",437,"1","ScnbKXS_17266-HRSCAF-21558_36181600"
"15338",437,"1","ScnbKXS_17266-HRSCAF-21558_36183891"
"15339",437,"1","ScnbKXS_17266-HRSCAF-21558_36183894"
"15340",437,"1","ScnbKXS_17266-HRSCAF-21558_36215419"
"15341",437,"1","ScnbKXS_17266-HRSCAF-21558_36217241"
"15342",437,"1","ScnbKXS_17266-HRSCAF-21558_36218097"
"15343",437,"1","ScnbKXS_17266-HRSCAF-21558_36219866"
"15344",437,"1","ScnbKXS_17266-HRSCAF-21558_36221909"
"15345",437,"1","ScnbKXS_17266-HRSCAF-21558_36625591"
"15346",437,"1","ScnbKXS_17266-HRSCAF-21558_36634148"
"15347",437,"1","ScnbKXS_17268-HRSCAF-21560_5100354"
"15348",438,"1","ScnbKXS_11131-HRSCAF-12978_26444472"
"15349",438,"1","ScnbKXS_11131-HRSCAF-12978_26444523"
"15350",438,"1","ScnbKXS_17266-HRSCAF-21558_21125642"
"15351",438,"1","ScnbKXS_17266-HRSCAF-21558_33445985"
"15352",439,"1","ScnbKXS_11131-HRSCAF-12978_26450469"
