"","mark","chr","pos","neglog10P","missing","AA","AB","BB"
"395","ScnbKXS_11131-HRSCAF-12978_11682670","L.16",79.7941562806337,10.2308797777094,0.043956043956044,0.528735632183908,0.459770114942529,0.0114942528735632
"396","ScnbKXS_11131-HRSCAF-12978_11797643","L.16",80.3436289486031,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"397","ScnbKXS_11131-HRSCAF-12978_11914279","L.16",90.4802566513072,8.89826441218256,0,0.538461538461538,0.274725274725275,0.186813186813187
"398","ScnbKXS_11131-HRSCAF-12978_13728828","L.16",92.6794759749561,10.3864697160795,0.021978021978022,0.561797752808989,0.235955056179775,0.202247191011236
"399","ScnbKXS_11131-HRSCAF-12978_15303008","L.16",95.4154002995147,10.9027004825053,0,0.571428571428571,0.274725274725275,0.153846153846154
"400","ScnbKXS_11131-HRSCAF-12978_19154467","L.16",101.600604632361,10.68364425482,0.010989010989011,0.566666666666667,0.244444444444444,0.188888888888889
"401","ScnbKXS_11131-HRSCAF-12978_19154480","L.16",101.600604632361,10.5823088757092,0.010989010989011,0.566666666666667,0.255555555555556,0.177777777777778
"402","ScnbKXS_8275-HRSCAF-9667_11734093","L.16",102.699682717889,11.3903598208262,0.032967032967033,0.579545454545455,0.227272727272727,0.193181818181818
"403","ScnbKXS_11131-HRSCAF-12978_35255199","L.16",105.844636293475,13.3652933689017,0,0.604395604395604,0.230769230769231,0.164835164835165
"404","ScnbKXS_11131-HRSCAF-12978_35255179","L.16",106.394108961444,11.6210371758718,0.021978021978022,0.584269662921348,0.247191011235955,0.168539325842697
"405","ScnbKXS_7031-HRSCAF-8233_3811463","L.16",107.092279737655,15.3779727910288,0.032967032967033,0.636363636363636,0.204545454545455,0.159090909090909
"406","ScnbKXS_8992-HRSCAF-10504_69568300","L.16",107.092279737655,14.4813082243518,0.010989010989011,0.622222222222222,0.233333333333333,0.144444444444444
"407","ScnbKXS_8686-HRSCAF-10156_2839088","L.16",108.255280128527,14.1479779296944,0,0.615384615384615,0.230769230769231,0.153846153846154
"408","ScnbKXS_8686-HRSCAF-10156_2839671","L.16",109.354358214055,15.1881075834143,0.021978021978022,0.629213483146067,0.191011235955056,0.179775280898876
"409","ScnbKXS_4518-HRSCAF-5314_1335678","L.16",119.148045011039,20.8290561348767,0.021978021978022,0.617977528089888,0.0112359550561798,0.370786516853933
"410","ScnbKXS_11131-HRSCAF-12978_11840853","L.16",127.785586094554,20.3378674135243,0,0.56043956043956,0,0.43956043956044
"411","ScnbKXS_11131-HRSCAF-12978_13750061","L.16",138.769752589151,28.8854085408096,0.010989010989011,0.744444444444444,0,0.255555555555556
"412","ScnbKXS_11131-HRSCAF-12978_13750154","L.16",138.769752589151,29.7539975046161,0.010989010989011,0.755555555555556,0,0.244444444444444
"413","ScnbKXS_15822-HRSCAF-18587_495361","L.16",155.83104987523,29.6652742127324,0.032967032967033,0.784090909090909,0.215909090909091,0
"414","ScnbKXS_15822-HRSCAF-18587_500474","L.16",155.83104987523,29.6652742127324,0.032967032967033,0.784090909090909,0.215909090909091,0
"415","ScnbKXS_16675-HRSCAF-20396_5093778","L.17",0,11.5756183061136,0,0,0.461538461538462,0.538461538461538
"416","ScnbKXS_16675-HRSCAF-20396_3086183","L.17",0,11.5756183061136,0,0,0.461538461538462,0.538461538461538
"417","ScnbKXS_16675-HRSCAF-20396_9710677","L.17",0.549472667969379,12.1244519920353,0,0,0.450549450549451,0.549450549450549
"418","ScnbKXS_16675-HRSCAF-20396_11570003","L.17",0.549472667969379,12.1244519920353,0,0,0.450549450549451,0.549450549450549
"419","ScnbKXS_16530-HRSCAF-20096_9236337","L.17",1.64855075349728,11.0554194211965,0,0,0.472527472527473,0.527472527472527
"420","ScnbKXS_16675-HRSCAF-20396_14680791","L.17",1.64855075349728,11.0554194211965,0,0,0.472527472527473,0.527472527472527
"421","ScnbKXS_8275-HRSCAF-9667_255919","L.17",2.19802342146666,10.563855337284,0,0,0.483516483516484,0.516483516483517
"422","ScnbKXS_8275-HRSCAF-9667_5333108","L.17",2.19802342146666,10.563855337284,0,0,0.483516483516484,0.516483516483517
"423","ScnbKXS_17272-HRSCAF-21564_36771202","L.17",2.74749608943604,11.0554194211965,0,0,0.472527472527473,0.527472527472527
"424","ScnbKXS_17272-HRSCAF-21564_11297258","L.17",2.74749608943604,11.0554194211965,0,0,0.472527472527473,0.527472527472527
"425","ScnbKXS_17265-HRSCAF-21557_452858","L.17",15.3132175034813,10.1009260543762,0,0,0.494505494505495,0.505494505494505
"426","ScnbKXS_17265-HRSCAF-21557_2606362","L.17",16.9621666982763,10.563855337284,0,0,0.483516483516484,0.516483516483517
"427","ScnbKXS_17265-HRSCAF-21557_3241886","L.17",17.5116393662456,11.2047976331039,0.010989010989011,0,0.466666666666667,0.533333333333333
"428","ScnbKXS_17265-HRSCAF-21557_3330060","L.17",18.061112034215,10.563855337284,0,0,0.483516483516484,0.516483516483517
"429","ScnbKXS_17265-HRSCAF-21557_4328188","L.17",19.71006122901,11.538082050115,0.021978021978022,0.0112359550561798,0.438202247191011,0.550561797752809
"430","ScnbKXS_17265-HRSCAF-21557_4328196","L.17",19.71006122901,11.3592134488917,0.010989010989011,0.0111111111111111,0.444444444444444,0.544444444444444
"431","ScnbKXS_17265-HRSCAF-21557_4326154","L.17",20.2595338969793,11.7404274941179,0.010989010989011,0,0.455555555555556,0.544444444444444
"432","ScnbKXS_17265-HRSCAF-21557_12014496","L.17",21.3586119825072,11.5756183061136,0,0,0.461538461538462,0.538461538461538
"433","ScnbKXS_17265-HRSCAF-21557_4952477","L.17",21.3586119825072,11.5756183061136,0,0,0.461538461538462,0.538461538461538
"434","ScnbKXS_17265-HRSCAF-21557_12839007","L.17",21.9080846504766,12.1244519920353,0,0,0.450549450549451,0.549450549450549
"435","ScnbKXS_17265-HRSCAF-21557_14351436","L.17",22.457557318446,11.5756183061136,0,0,0.461538461538462,0.538461538461538
"436","ScnbKXS_17265-HRSCAF-21557_14322500","L.17",22.457557318446,11.5756183061136,0,0,0.461538461538462,0.538461538461538
"437","ScnbKXS_17265-HRSCAF-21557_15912338","L.17",24.1065065132409,11.0554194211965,0,0,0.472527472527473,0.527472527472527
"438","ScnbKXS_17265-HRSCAF-21557_15915040","L.17",24.1065065132409,11.0554194211965,0,0,0.472527472527473,0.527472527472527
"439","ScnbKXS_17265-HRSCAF-21557_18246544","L.17",25.2055845987688,10.4450262754372,0.021978021978022,0.0112359550561798,0.460674157303371,0.528089887640449
"440","ScnbKXS_17265-HRSCAF-21557_18248030","L.17",25.7550572667382,10.563855337284,0,0,0.483516483516484,0.516483516483517
"441","ScnbKXS_17265-HRSCAF-21557_18248017","L.17",25.7550572667382,10.563855337284,0,0,0.483516483516484,0.516483516483517
"442","ScnbKXS_17265-HRSCAF-21557_19437909","L.17",26.3045299347076,10.2203968074565,0.010989010989011,0,0.488888888888889,0.511111111111111
"443","ScnbKXS_17265-HRSCAF-21557_19475075","L.17",26.854002602677,9.66663157247293,0,0,0.505494505494505,0.494505494505495
"444","ScnbKXS_17265-HRSCAF-21557_19616242","L.17",27.4034752706463,10.1009260543762,0,0,0.494505494505495,0.505494505494505
"445","ScnbKXS_17265-HRSCAF-21557_20493565","L.17",27.4034752706463,10.1009260543762,0,0,0.494505494505495,0.505494505494505
"446","ScnbKXS_17265-HRSCAF-21557_21385423","L.17",27.9529479386157,9.66663157247293,0,0,0.505494505494505,0.494505494505495
"447","ScnbKXS_17265-HRSCAF-21557_21346627","L.17",27.9529479386157,9.44956476635559,0.021978021978022,0,0.50561797752809,0.49438202247191
"448","ScnbKXS_17265-HRSCAF-21557_23382087","L.17",28.5024206065851,10.482289540483,0.032967032967033,0,0.477272727272727,0.522727272727273
"449","ScnbKXS_17265-HRSCAF-21557_24271933","L.17",29.0518932745545,9.66663157247293,0,0,0.505494505494505,0.494505494505495
"450","ScnbKXS_17265-HRSCAF-21557_23861478","L.17",29.0518932745545,9.44956476635559,0.021978021978022,0,0.50561797752809,0.49438202247191
"451","ScnbKXS_17265-HRSCAF-21557_25518160","L.17",30.1509713600824,9.66663157247293,0,0,0.505494505494505,0.494505494505495
"452","ScnbKXS_17265-HRSCAF-21557_25941973","L.17",30.1509713600824,9.66663157247293,0,0,0.505494505494505,0.494505494505495
"453","ScnbKXS_17265-HRSCAF-21557_26100531","L.17",30.7004440280518,9.72669882745386,0.043956043956044,0.0114942528735632,0.471264367816092,0.517241379310345
"454","ScnbKXS_17265-HRSCAF-21557_28399026","L.17",31.9094708203873,9.26097189157429,0,0,0.516483516483517,0.483516483516484
"455","ScnbKXS_17265-HRSCAF-21557_27852275","L.17",31.9094708203873,9.26097189157429,0,0,0.516483516483517,0.483516483516484
"456","ScnbKXS_17266-HRSCAF-21558_1666210","L.17",32.4589434883567,8.88394701168026,0,0,0.527472527472527,0.472527472527473
"457","ScnbKXS_17266-HRSCAF-21558_1356889","L.17",33.008416156326,8.53555693279083,0,0,0.538461538461538,0.461538461538462
"458","ScnbKXS_17266-HRSCAF-21558_2910586","L.17",33.5578888242954,8.21580165490602,0,0,0.549450549450549,0.450549450549451
"459","ScnbKXS_17266-HRSCAF-21558_69547","L.17",33.5578888242954,8.21580165490602,0,0,0.549450549450549,0.450549450549451
"460","ScnbKXS_17266-HRSCAF-21558_3886344","L.17",34.1073614922648,8.53555693279083,0,0,0.538461538461538,0.461538461538462
"461","ScnbKXS_17266-HRSCAF-21558_4091998","L.17",34.1073614922648,8.53555693279083,0,0,0.538461538461538,0.461538461538462
"462","ScnbKXS_17266-HRSCAF-21558_5934571","L.17",34.6568341602342,8.21580165490602,0,0,0.549450549450549,0.450549450549451
"463","ScnbKXS_17266-HRSCAF-21558_5422756","L.17",34.6568341602342,8.21580165490602,0,0,0.549450549450549,0.450549450549451
"464","ScnbKXS_17266-HRSCAF-21558_10993422","L.17",35.2063068282036,8.53555693279083,0,0,0.538461538461538,0.461538461538462
"465","ScnbKXS_17266-HRSCAF-21558_10328310","L.17",35.2063068282036,8.53555693279083,0,0,0.538461538461538,0.461538461538462
"466","ScnbKXS_14162-HRSCAF-16520_23699342","L.17",35.755779496173,8.08217258355118,0,0.010989010989011,0.527472527472527,0.461538461538462
"467","ScnbKXS_14162-HRSCAF-16520_26628624","L.17",35.755779496173,8.08217258355118,0,0.010989010989011,0.527472527472527,0.461538461538462
"468","ScnbKXS_14162-HRSCAF-16520_28503812","L.17",36.3052521641423,7.89626330733185,0.032967032967033,0.0227272727272727,0.5,0.477272727272727
"469","ScnbKXS_17266-HRSCAF-21558_21483026","L.17",36.8547248321117,7.65742303531613,0,0.021978021978022,0.516483516483517,0.461538461538462
"470","ScnbKXS_14162-HRSCAF-16520_28335903","L.17",36.8547248321117,7.65742303531613,0,0.021978021978022,0.516483516483517,0.461538461538462
"471","ScnbKXS_14162-HRSCAF-16520_7671880","L.18",0,9.86647176415836,0.043956043956044,0.528735632183908,0.448275862068966,0.0229885057471264
"472","ScnbKXS_14162-HRSCAF-16520_6736873","L.18",1.0990780855279,10.1581956563854,0,0.516483516483517,0.472527472527473,0.010989010989011
"473","ScnbKXS_14162-HRSCAF-16520_8103434","L.18",1.64855075349728,9.81022979677012,0.010989010989011,0.511111111111111,0.477777777777778,0.0111111111111111
"474","ScnbKXS_14162-HRSCAF-16520_8298568","L.18",1.64855075349728,9.94241580761658,0.021978021978022,0.51685393258427,0.471910112359551,0.0112359550561798
"475","ScnbKXS_14162-HRSCAF-16520_8340910","L.18",1.64855075349728,9.81022979677012,0.010989010989011,0.511111111111111,0.477777777777778,0.0111111111111111
"476","ScnbKXS_14162-HRSCAF-16520_7131244","L.18",1.64855075349728,9.68572143980934,0,0.505494505494505,0.483516483516484,0.010989010989011
"477","ScnbKXS_14162-HRSCAF-16520_6516628","L.18",2.19802342146666,10.4450262754372,0.021978021978022,0.528089887640449,0.460674157303371,0.0112359550561798
"478","ScnbKXS_14162-HRSCAF-16520_6516645","L.18",2.19802342146666,10.7650120715444,0.043956043956044,0.540229885057471,0.448275862068966,0.0114942528735632
"479","ScnbKXS_14162-HRSCAF-16520_7849648","L.18",2.19802342146666,10.2976047153504,0.010989010989011,0.522222222222222,0.466666666666667,0.0111111111111111
"480","ScnbKXS_14162-HRSCAF-16520_7137373","L.18",2.74749608943604,10.563855337284,0,0.516483516483517,0.483516483516484,0
"481","ScnbKXS_14162-HRSCAF-16520_4859739","L.18",3.29696875740542,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"482","ScnbKXS_14162-HRSCAF-16520_2384879","L.18",6.15722753684902,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"483","ScnbKXS_14162-HRSCAF-16520_3324799","L.18",7.25630562237692,10.563855337284,0,0.516483516483517,0.483516483516484,0
"484","ScnbKXS_14162-HRSCAF-16520_3345736","L.18",7.8057782903463,10.2976047153504,0.010989010989011,0.522222222222222,0.466666666666667,0.0111111111111111
"485","ScnbKXS_14162-HRSCAF-16520_3063471","L.18",7.8057782903463,10.1581956563854,0,0.516483516483517,0.472527472527473,0.010989010989011
"486","ScnbKXS_14162-HRSCAF-16520_1974764","L.18",8.35525095831568,10.6593046739661,0,0.527472527472527,0.461538461538462,0.010989010989011
"487","ScnbKXS_14162-HRSCAF-16520_2383526","L.18",8.35525095831568,10.6593046739661,0,0.527472527472527,0.461538461538462,0.010989010989011
"488","ScnbKXS_1784-HRSCAF-2109_14302411","L.18",9.45432904384358,10.563855337284,0,0.516483516483517,0.483516483516484,0
"489","ScnbKXS_1784-HRSCAF-2109_13676816","L.18",10.003801711813,10.1009260543762,0,0.505494505494505,0.494505494505495,0
"490","ScnbKXS_1784-HRSCAF-2109_15377501","L.18",10.5532743797823,9.68572143980934,0,0.505494505494505,0.483516483516484,0.010989010989011
"491","ScnbKXS_1784-HRSCAF-2109_13291286","L.18",10.5532743797823,9.68572143980934,0,0.505494505494505,0.483516483516484,0.010989010989011
"492","ScnbKXS_14162-HRSCAF-16520_376914","L.18",11.1027470477517,10.1581956563854,0,0.516483516483517,0.472527472527473,0.010989010989011
"493","ScnbKXS_1784-HRSCAF-2109_14417488","L.18",11.1027470477517,10.2976047153504,0.010989010989011,0.522222222222222,0.466666666666667,0.0111111111111111
"494","ScnbKXS_8275-HRSCAF-9667_1908662","L.18",11.1027470477517,9.2524692207779,0.043956043956044,0.505747126436782,0.482758620689655,0.0114942528735632
"495","ScnbKXS_14162-HRSCAF-16520_1813061","L.18",11.6522197157211,10.240466476696,0.032967032967033,0.534090909090909,0.443181818181818,0.0227272727272727
"496","ScnbKXS_1784-HRSCAF-2109_15058681","L.18",12.4467794558337,10.1581956563854,0,0.516483516483517,0.472527472527473,0.010989010989011
"497","ScnbKXS_1784-HRSCAF-2109_14125663","L.18",12.996252123803,10.563855337284,0,0.516483516483517,0.483516483516484,0
"498","ScnbKXS_1784-HRSCAF-2109_16246553","L.18",14.0953302093309,10.563855337284,0,0.516483516483517,0.483516483516484,0
"499","ScnbKXS_1784-HRSCAF-2109_19557211","L.18",14.6448028773003,10.1581956563854,0,0.516483516483517,0.472527472527473,0.010989010989011
"500","ScnbKXS_1784-HRSCAF-2109_16245898","L.18",15.1942755452697,9.68572143980934,0,0.505494505494505,0.483516483516484,0.010989010989011
"501","ScnbKXS_1784-HRSCAF-2109_17157987","L.18",15.1942755452697,9.81022979677012,0.010989010989011,0.511111111111111,0.477777777777778,0.0111111111111111
"502","ScnbKXS_1784-HRSCAF-2109_16253689","L.18",15.7437482132391,10.1009260543762,0,0.505494505494505,0.494505494505495,0
"503","ScnbKXS_1784-HRSCAF-2109_20667286","L.18",16.2932208812085,10.6981207375501,0.010989010989011,0.522222222222222,0.477777777777778,0
"504","ScnbKXS_1784-HRSCAF-2109_20319270","L.18",16.8426935491778,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"505","ScnbKXS_1784-HRSCAF-2109_1133679","L.18",17.3921662171472,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"506","ScnbKXS_1784-HRSCAF-2109_168835","L.18",17.9416388851166,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"507","ScnbKXS_1784-HRSCAF-2109_739545","L.18",18.491111553086,10.6593046739661,0,0.527472527472527,0.461538461538462,0.010989010989011
"508","ScnbKXS_1784-HRSCAF-2109_169657","L.18",18.491111553086,10.6593046739661,0,0.527472527472527,0.461538461538462,0.010989010989011
"509","ScnbKXS_1784-HRSCAF-2109_1136055","L.18",19.0405842210554,11.1890484925514,0,0.538461538461538,0.450549450549451,0.010989010989011
"510","ScnbKXS_1784-HRSCAF-2109_12376586","L.18",19.5900568890247,11.7474271121413,0,0.549450549450549,0.43956043956044,0.010989010989011
"511","ScnbKXS_11619-HRSCAF-13537_12359301","L.18",20.6891349745526,13.1044700129346,0.021978021978022,0.573033707865168,0.426966292134831,0
"512","ScnbKXS_737-HRSCAF-872_82641","L.18",21.238607642522,12.1244519920353,0,0.549450549450549,0.450549450549451,0
"513","ScnbKXS_16223-HRSCAF-19454_36358","L.18",21.7880803104914,12.7019204789616,0,0.56043956043956,0.43956043956044,0
"514","ScnbKXS_16068-HRSCAF-19143_230158","L.18",22.3375529784608,12.3050103205921,0.010989010989011,0.555555555555556,0.444444444444444,0
"515","ScnbKXS_16068-HRSCAF-19143_156791","L.18",22.3375529784608,11.3624123720418,0.021978021978022,0.539325842696629,0.460674157303371,0
"516","ScnbKXS_16026-HRSCAF-19045_8037","L.18",22.8870256464302,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"517","ScnbKXS_3683-HRSCAF-4352_30513","L.18",23.4364983143995,12.1244519920353,0,0.549450549450549,0.450549450549451,0
"518","ScnbKXS_8361-HRSCAF-9758_116068","L.18",24.5355763999274,13.3080237668925,0,0.571428571428571,0.428571428571429,0
"519","ScnbKXS_8654-HRSCAF-10112_44308","L.18",25.0850490678968,12.7019204789616,0,0.56043956043956,0.43956043956044,0
"520","ScnbKXS_14498-HRSCAF-16903_9547","L.18",25.6345217358662,12.1244519920353,0,0.549450549450549,0.450549450549451,0
"521","ScnbKXS_3324-HRSCAF-3921_68492","L.18",26.1839944038356,11.9334472638527,0.010989010989011,0.555555555555556,0.433333333333333,0.0111111111111111
"522","ScnbKXS_3324-HRSCAF-3921_56038","L.18",26.7334670718049,12.7019204789616,0,0.56043956043956,0.43956043956044,0
"523","ScnbKXS_17040-HRSCAF-21160_596174","L.18",27.8325451573328,11.329095708959,0.043956043956044,0.551724137931034,0.436781609195402,0.0114942528735632
"524","ScnbKXS_17040-HRSCAF-21160_4610600","L.18",27.8325451573328,10.7650120715444,0.043956043956044,0.540229885057471,0.448275862068966,0.0114942528735632
"525","ScnbKXS_17040-HRSCAF-21160_3955415","L.18",28.3820178253022,11.7404274941179,0.010989010989011,0.544444444444444,0.455555555555556,0
"526","ScnbKXS_17040-HRSCAF-21160_4008661","L.18",28.3820178253022,11.7404274941179,0.010989010989011,0.544444444444444,0.455555555555556,0
"527","ScnbKXS_17040-HRSCAF-21160_3558528","L.18",28.3820178253022,11.5285444287045,0.032967032967033,0.545454545454545,0.454545454545455,0
"528","ScnbKXS_10817-HRSCAF-12603_2263002","L.18",28.9314904932716,11.0554194211965,0,0.527472527472527,0.472527472527473,0
"529","ScnbKXS_10272-HRSCAF-11965_32331","L.18",29.480963161241,10.7650120715444,0.043956043956044,0.540229885057471,0.448275862068966,0.0114942528735632
"530","ScnbKXS_16068-HRSCAF-19143_156389","L.18",30.0304358292104,11.3592134488917,0.010989010989011,0.544444444444444,0.444444444444444,0.0111111111111111
"531","ScnbKXS_16068-HRSCAF-19143_156728","L.18",30.0304358292104,10.813932599391,0.010989010989011,0.533333333333333,0.455555555555556,0.0111111111111111
"532","ScnbKXS_7594-HRSCAF-8876_175851","L.18",30.5799084971797,12.4945058529582,0.021978021978022,0.561797752808989,0.438202247191011,0
"533","ScnbKXS_10265-HRSCAF-11957_101266","L.18",30.5799084971797,12.1285273569723,0.021978021978022,0.561797752808989,0.426966292134831,0.0112359550561798
"534","ScnbKXS_1784-HRSCAF-2109_6413660","L.18",31.1293811651491,11.1890484925514,0,0.538461538461538,0.450549450549451,0.010989010989011
"535","ScnbKXS_1784-HRSCAF-2109_3219865","L.18",31.1293811651491,11.1890484925514,0,0.538461538461538,0.450549450549451,0.010989010989011
"536","ScnbKXS_1784-HRSCAF-2109_6147977","L.18",31.6788538331185,11.5756183061136,0,0.538461538461538,0.461538461538462,0
"537","ScnbKXS_316-HRSCAF-371_358087","L.18",32.7779319186464,11.3854246562591,0.032967032967033,0.556818181818182,0.420454545454545,0.0227272727272727
"538","ScnbKXS_16099-HRSCAF-19210_13842","L.18",42.1157696261855,10.9116488578192,0.032967032967033,0.568181818181818,0.215909090909091,0.215909090909091
"539","ScnbKXS_16099-HRSCAF-19210_12942","L.18",42.1157696261855,10.1717623317677,0.021978021978022,0.550561797752809,0.213483146067416,0.235955056179775
"540","ScnbKXS_2272-HRSCAF-2680_486279","L.18",42.6652422941548,10.2202377252287,0,0.549450549450549,0.21978021978022,0.230769230769231
"541","ScnbKXS_11619-HRSCAF-13537_4097007","L.18",43.2208207137726,9.68572143980934,0,0.538461538461538,0.21978021978022,0.241758241758242
"542","ScnbKXS_8683-HRSCAF-10151_830228","L.18",43.2208207137726,8.63347478680085,0.043956043956044,0.528735632183908,0.229885057471264,0.241379310344828
"543","ScnbKXS_1784-HRSCAF-2109_23402904","L.18",43.7763991333903,9.18938488906276,0,0.527472527472527,0.21978021978022,0.252747252747253
"544","ScnbKXS_11619-HRSCAF-13537_8700840","L.18",44.4418840925154,9.47096043227476,0,0.538461538461538,0.230769230769231,0.230769230769231
"545","ScnbKXS_10523-HRSCAF-12261_94015","L.18",44.9913567604847,10.2202377252287,0,0.549450549450549,0.21978021978022,0.230769230769231
"546","ScnbKXS_2272-HRSCAF-2680_484186","L.18",45.6568417196097,10.0245665850306,0,0.549450549450549,0.230769230769231,0.21978021978022
"547","ScnbKXS_7712-HRSCAF-9011_33347","L.18",46.2063143875791,9.2848342257448,0,0.538461538461538,0.241758241758242,0.21978021978022
"548","ScnbKXS_7712-HRSCAF-9011_33756","L.18",46.7557870555485,9.47096043227476,0,0.538461538461538,0.230769230769231,0.230769230769231
"549","ScnbKXS_6408-HRSCAF-7504_146056","L.18",47.3052597235179,8.75031794032541,0,0.527472527472527,0.241758241758242,0.230769230769231
"550","ScnbKXS_16154-HRSCAF-19328_120392","L.18",48.4043378090458,9.63011415770862,0.021978021978022,0.550561797752809,0.247191011235955,0.202247191011236
"551","ScnbKXS_16154-HRSCAF-19328_120764","L.18",48.4043378090458,9.44831772851741,0.010989010989011,0.544444444444444,0.244444444444444,0.211111111111111
"552","ScnbKXS_3964-HRSCAF-4675_22793","L.18",48.4043378090458,10.1269576916531,0.032967032967033,0.556818181818182,0.227272727272727,0.215909090909091
"553","ScnbKXS_16154-HRSCAF-19328_120836","L.18",48.4043378090458,8.88856039628655,0.010989010989011,0.533333333333333,0.244444444444444,0.222222222222222
"554","ScnbKXS_16154-HRSCAF-19328_40712","L.18",48.4043378090458,9.96193466073583,0.021978021978022,0.550561797752809,0.224719101123595,0.224719101123595
"555","ScnbKXS_1565-HRSCAF-1853_40121","L.18",48.9538104770152,8.57373666746365,0,0.527472527472527,0.252747252747253,0.21978021978022
"556","ScnbKXS_16888-HRSCAF-20838_36179","L.18",49.5032831449846,9.2848342257448,0,0.538461538461538,0.241758241758242,0.21978021978022
"557","ScnbKXS_3487-HRSCAF-4126_16592","L.18",50.0527558129539,10.0245665850306,0,0.549450549450549,0.230769230769231,0.21978021978022
"558","ScnbKXS_10416-HRSCAF-12138_100338","L.18",50.6022284809233,10.7929337453209,0,0.56043956043956,0.21978021978022,0.21978021978022
"559","ScnbKXS_9228-HRSCAF-10770_95722","L.18",51.1578069005411,11.4038095000859,0,0.571428571428571,0.21978021978022,0.208791208791209
"560","ScnbKXS_2495-HRSCAF-2946_121153","L.18",51.8424524402896,10.3194291097693,0.032967032967033,0.556818181818182,0.215909090909091,0.227272727272727
"561","ScnbKXS_11131-HRSCAF-12978_14148607","L.18",52.4377186576325,11.7259510113878,0.032967032967033,0.579545454545455,0.204545454545455,0.215909090909091
"562","ScnbKXS_1750-HRSCAF-2070_79948","L.18",62.6888678615608,32.9140306486102,0.043956043956044,0.804597701149425,0,0.195402298850575
"563","ScnbKXS_11619-HRSCAF-13537_20971426","L.18",63.8655556330104,31.2190917952761,0,0.769230769230769,0,0.230769230769231
"564","ScnbKXS_11619-HRSCAF-13537_20970912","L.18",64.5502011727589,30.0995686946356,0.032967032967033,0.772727272727273,0.0113636363636364,0.215909090909091
"565","ScnbKXS_9024-HRSCAF-10545_573","L.18",80.1928486668692,10.7378090722259,0.021978021978022,0.561797752808989,0.213483146067416,0.224719101123595
"566","ScnbKXS_11619-HRSCAF-13537_6560708","L.18",92.6513966528372,19.9942498014689,0,0.538461538461538,0,0.461538461538462
"567","ScnbKXS_15723-HRSCAF-18384_1434709","L.18",95.5959725442468,19.2681985137743,0.010989010989011,0.555555555555556,0.0111111111111111,0.433333333333333
"568","ScnbKXS_16135-HRSCAF-19280_40820","L.18",96.7866737689782,19.1364126020243,0.043956043956044,0.540229885057471,0,0.459770114942529
"569","ScnbKXS_6226-HRSCAF-7299_53407","L.18",97.3891125584547,19.4248077360364,0.032967032967033,0.545454545454545,0,0.454545454545455
"570","ScnbKXS_16526-HRSCAF-20090_110965","L.18",105.205686259524,9.85058847589648,0.032967032967033,0.340909090909091,0.159090909090909,0.5
"571","ScnbKXS_16526-HRSCAF-20090_110986","L.18",105.205686259524,10.1466983499214,0.032967032967033,0.329545454545455,0.159090909090909,0.511363636363636
"572","ScnbKXS_1565-HRSCAF-1853_40968","L.18",107.955708639882,7.18017635190596,0,0.340659340659341,0.208791208791209,0.450549450549451
"573","ScnbKXS_16888-HRSCAF-20838_33446","L.18",108.505181307852,6.49195372086413,0.043956043956044,0.333333333333333,0.218390804597701,0.448275862068966
"574","ScnbKXS_16089-HRSCAF-19184_40706","L.18",108.505181307852,7.59521826873982,0.032967032967033,0.352272727272727,0.193181818181818,0.454545454545455
"575","ScnbKXS_8875-HRSCAF-10373_173569","L.18",109.054653975821,6.4404439926202,0,0.351648351648352,0.21978021978022,0.428571428571429
"576","ScnbKXS_5598-HRSCAF-6573_34079","L.18",109.604126643791,6.03478431172156,0,0.340659340659341,0.230769230769231,0.428571428571429
"577","ScnbKXS_7594-HRSCAF-8876_2543423","L.18",109.604126643791,6.03478431172156,0,0.340659340659341,0.230769230769231,0.428571428571429
"578","ScnbKXS_3935-HRSCAF-4642_5687","L.18",110.165948040092,5.79541858628673,0.010989010989011,0.344444444444444,0.233333333333333,0.422222222222222
"579","ScnbKXS_11278-HRSCAF-13143_21028","L.18",110.74068599571,6.17882603798717,0.032967032967033,0.329545454545455,0.227272727272727,0.443181818181818
"580","ScnbKXS_16016-HRSCAF-19034_78457","L.18",111.315423951327,6.32590478860176,0,0.362637362637363,0.21978021978022,0.417582417582418
"581","ScnbKXS_9024-HRSCAF-10545_852","L.18",135.455342492733,6.03478431172156,0,0.340659340659341,0.230769230769231,0.428571428571429
"582","ScnbKXS_11619-HRSCAF-13537_20881096","L.18",136.004815160702,6.56870403878668,0.032967032967033,0.340909090909091,0.215909090909091,0.443181818181818
"583","ScnbKXS_11985-HRSCAF-13976_150904","L.18",146.027026187721,18.3272271363172,0.010989010989011,0.544444444444444,0.0222222222222222,0.433333333333333
"584","ScnbKXS_2495-HRSCAF-2946_5140837","L.18",146.57649885569,18.955246235429,0.021978021978022,0.550561797752809,0.0112359550561798,0.438202247191011
"585","ScnbKXS_326-HRSCAF-382_2355933","L.18",147.12597152366,20.5669458215611,0,0.571428571428571,0,0.428571428571429
