"","bins","chr","mark"
"10526",94,"1","ScnbKXS_11131-HRSCAF-12978_35255874"
"10527",94,"1","ScnbKXS_11131-HRSCAF-12978_35256033"
"10528",94,"1","ScnbKXS_11131-HRSCAF-12978_36457465"
"10529",94,"1","ScnbKXS_11131-HRSCAF-12978_36757657"
"10530",94,"1","ScnbKXS_11131-HRSCAF-12978_36758361"
"10531",94,"1","ScnbKXS_11131-HRSCAF-12978_37635482"
"10532",94,"1","ScnbKXS_11657-HRSCAF-13587_1396811"
"10533",94,"1","ScnbKXS_11657-HRSCAF-13587_1396919"
"10534",94,"1","ScnbKXS_11657-HRSCAF-13587_1397620"
"10535",94,"1","ScnbKXS_11657-HRSCAF-13587_1399786"
"10536",94,"1","ScnbKXS_11657-HRSCAF-13587_1563377"
"10537",94,"1","ScnbKXS_11657-HRSCAF-13587_1564318"
"10538",94,"1","ScnbKXS_11657-HRSCAF-13587_1564321"
"10539",94,"1","ScnbKXS_11657-HRSCAF-13587_1565389"
"10540",94,"1","ScnbKXS_11657-HRSCAF-13587_1882440"
"10541",94,"1","ScnbKXS_11657-HRSCAF-13587_1882519"
"10542",94,"1","ScnbKXS_11657-HRSCAF-13587_4802942"
"10543",94,"1","ScnbKXS_11657-HRSCAF-13587_4893140"
"10544",94,"1","ScnbKXS_11657-HRSCAF-13587_4893342"
"10545",94,"1","ScnbKXS_11657-HRSCAF-13587_4950598"
"10546",94,"1","ScnbKXS_11657-HRSCAF-13587_4952595"
"10547",94,"1","ScnbKXS_11657-HRSCAF-13587_5390186"
"10548",94,"1","ScnbKXS_11657-HRSCAF-13587_5758710"
"10549",94,"1","ScnbKXS_11657-HRSCAF-13587_5758716"
"10550",94,"1","ScnbKXS_11657-HRSCAF-13587_5758733"
"10551",94,"1","ScnbKXS_11657-HRSCAF-13587_5758754"
"10552",94,"1","ScnbKXS_11657-HRSCAF-13587_5759248"
"10553",94,"1","ScnbKXS_11657-HRSCAF-13587_5867448"
"10554",94,"1","ScnbKXS_11657-HRSCAF-13587_5869025"
"10555",94,"1","ScnbKXS_11657-HRSCAF-13587_5869866"
"10556",94,"1","ScnbKXS_11657-HRSCAF-13587_6538580"
"10557",94,"1","ScnbKXS_11657-HRSCAF-13587_6539311"
"10558",94,"1","ScnbKXS_11657-HRSCAF-13587_7393010"
"10559",94,"1","ScnbKXS_11657-HRSCAF-13587_7393730"
"10560",94,"1","ScnbKXS_11657-HRSCAF-13587_9049275"
"10561",94,"1","ScnbKXS_11657-HRSCAF-13587_9740006"
"10562",94,"1","ScnbKXS_11657-HRSCAF-13587_9830720"
"10563",94,"1","ScnbKXS_11657-HRSCAF-13587_9831076"
"10564",94,"1","ScnbKXS_11657-HRSCAF-13587_9849720"
"10565",94,"1","ScnbKXS_11657-HRSCAF-13587_9850188"
"10566",94,"1","ScnbKXS_11657-HRSCAF-13587_9850699"
"10567",94,"1","ScnbKXS_11657-HRSCAF-13587_12388668"
"10568",94,"1","ScnbKXS_11657-HRSCAF-13587_12389286"
"10569",94,"1","ScnbKXS_17266-HRSCAF-21558_8410787"
"10570",94,"1","ScnbKXS_17266-HRSCAF-21558_8410809"
"10571",95,"1","ScnbKXS_4518-HRSCAF-5314_1070008"
"10572",95,"1","ScnbKXS_4518-HRSCAF-5314_1070184"
"10573",95,"1","ScnbKXS_4518-HRSCAF-5314_1071666"
"10574",95,"1","ScnbKXS_7031-HRSCAF-8233_1574810"
"10575",95,"1","ScnbKXS_7031-HRSCAF-8233_4159459"
"10576",95,"1","ScnbKXS_7031-HRSCAF-8233_4160546"
"10577",95,"1","ScnbKXS_7031-HRSCAF-8233_4165202"
"10578",95,"1","ScnbKXS_7031-HRSCAF-8233_4167061"
"10579",95,"1","ScnbKXS_7031-HRSCAF-8233_4167525"
"10580",95,"1","ScnbKXS_7031-HRSCAF-8233_4167936"
"10581",95,"1","ScnbKXS_7031-HRSCAF-8233_4167945"
"10582",95,"1","ScnbKXS_8992-HRSCAF-10504_8676388"
"10583",95,"1","ScnbKXS_8992-HRSCAF-10504_14595895"
"10584",95,"1","ScnbKXS_8992-HRSCAF-10504_14596413"
"10585",95,"1","ScnbKXS_8992-HRSCAF-10504_14600175"
"10586",95,"1","ScnbKXS_8992-HRSCAF-10504_14600213"
"10587",95,"1","ScnbKXS_8992-HRSCAF-10504_16336148"
"10588",95,"1","ScnbKXS_8992-HRSCAF-10504_16360860"
"10589",95,"1","ScnbKXS_8992-HRSCAF-10504_16361495"
"10590",95,"1","ScnbKXS_8992-HRSCAF-10504_16362276"
"10591",95,"1","ScnbKXS_8992-HRSCAF-10504_16416261"
"10592",95,"1","ScnbKXS_8992-HRSCAF-10504_18349925"
"10593",95,"1","ScnbKXS_8992-HRSCAF-10504_18350123"
"10594",95,"1","ScnbKXS_8992-HRSCAF-10504_18827534"
"10595",95,"1","ScnbKXS_8992-HRSCAF-10504_18835822"
"10596",95,"1","ScnbKXS_8992-HRSCAF-10504_18835911"
"10597",95,"1","ScnbKXS_8992-HRSCAF-10504_19650186"
"10598",95,"1","ScnbKXS_8992-HRSCAF-10504_19650702"
"10599",95,"1","ScnbKXS_8992-HRSCAF-10504_20468201"
"10600",95,"1","ScnbKXS_8992-HRSCAF-10504_20468287"
"10601",95,"1","ScnbKXS_8992-HRSCAF-10504_20689314"
"10602",95,"1","ScnbKXS_8992-HRSCAF-10504_22727352"
"10603",95,"1","ScnbKXS_8992-HRSCAF-10504_22727488"
"10604",95,"1","ScnbKXS_8992-HRSCAF-10504_22727588"
"10605",95,"1","ScnbKXS_8992-HRSCAF-10504_22750119"
"10606",95,"1","ScnbKXS_8992-HRSCAF-10504_22750612"
"10607",95,"1","ScnbKXS_8992-HRSCAF-10504_22751010"
"10608",95,"1","ScnbKXS_8992-HRSCAF-10504_25738876"
"10609",95,"1","ScnbKXS_8992-HRSCAF-10504_54190827"
"10610",95,"1","ScnbKXS_8992-HRSCAF-10504_58094793"
"10611",95,"1","ScnbKXS_8992-HRSCAF-10504_59738417"
"10612",95,"1","ScnbKXS_8992-HRSCAF-10504_60433614"
"10613",95,"1","ScnbKXS_8992-HRSCAF-10504_60891137"
"10614",95,"1","ScnbKXS_8992-HRSCAF-10504_60892190"
"10615",95,"1","ScnbKXS_8992-HRSCAF-10504_60892342"
"10616",95,"1","ScnbKXS_8992-HRSCAF-10504_60892349"
"10617",95,"1","ScnbKXS_8992-HRSCAF-10504_63614747"
"10618",95,"1","ScnbKXS_8992-HRSCAF-10504_63614813"
"10619",95,"1","ScnbKXS_8992-HRSCAF-10504_63614840"
"10620",95,"1","ScnbKXS_8992-HRSCAF-10504_63682088"
"10621",95,"1","ScnbKXS_8992-HRSCAF-10504_63682125"
"10622",95,"1","ScnbKXS_11657-HRSCAF-13587_5387981"
"10623",95,"1","ScnbKXS_11657-HRSCAF-13587_5666135"
"10624",95,"1","ScnbKXS_11657-HRSCAF-13587_5667799"
"10625",95,"1","ScnbKXS_11657-HRSCAF-13587_5669448"
"10626",95,"1","ScnbKXS_11657-HRSCAF-13587_5759269"
"10627",95,"1","ScnbKXS_11657-HRSCAF-13587_5870740"
"10628",95,"1","ScnbKXS_11657-HRSCAF-13587_6538523"
"10629",95,"1","ScnbKXS_11657-HRSCAF-13587_6964446"
"10630",95,"1","ScnbKXS_11657-HRSCAF-13587_6964551"
"10631",95,"1","ScnbKXS_11657-HRSCAF-13587_7849851"
"10632",95,"1","ScnbKXS_11657-HRSCAF-13587_29993836"
"10633",95,"1","ScnbKXS_11657-HRSCAF-13587_32316540"
"10634",95,"1","ScnbKXS_11657-HRSCAF-13587_32316646"
"10635",95,"1","ScnbKXS_11657-HRSCAF-13587_34375032"
"10636",95,"1","ScnbKXS_11657-HRSCAF-13587_34825467"
"10637",95,"1","ScnbKXS_11657-HRSCAF-13587_36501077"
"10638",95,"1","ScnbKXS_11657-HRSCAF-13587_36501182"
"10639",95,"1","ScnbKXS_11657-HRSCAF-13587_36501827"
"10640",95,"1","ScnbKXS_11657-HRSCAF-13587_36502601"
"10641",95,"1","ScnbKXS_11657-HRSCAF-13587_36502677"
"10642",95,"1","ScnbKXS_11657-HRSCAF-13587_37197557"
"10643",95,"1","ScnbKXS_11657-HRSCAF-13587_37372153"
"10644",95,"1","ScnbKXS_11657-HRSCAF-13587_37578029"
"10645",95,"1","ScnbKXS_11657-HRSCAF-13587_37597570"
"10646",95,"1","ScnbKXS_11657-HRSCAF-13587_37597575"
"10647",95,"1","ScnbKXS_11657-HRSCAF-13587_37602264"
"10648",95,"1","ScnbKXS_11657-HRSCAF-13587_37602599"
"10649",95,"1","ScnbKXS_11657-HRSCAF-13587_37602665"
"10650",95,"1","ScnbKXS_11657-HRSCAF-13587_37606577"
"10651",95,"1","ScnbKXS_11657-HRSCAF-13587_37606819"
"10652",96,"1","ScnbKXS_4518-HRSCAF-5314_24763"
"10653",96,"1","ScnbKXS_4518-HRSCAF-5314_1071791"
"10654",96,"1","ScnbKXS_7031-HRSCAF-8233_4095795"
"10655",96,"1","ScnbKXS_7031-HRSCAF-8233_4159461"
"10656",96,"1","ScnbKXS_7031-HRSCAF-8233_4160603"
"10657",96,"1","ScnbKXS_7031-HRSCAF-8233_4160748"
"10658",96,"1","ScnbKXS_7031-HRSCAF-8233_4165916"
"10659",96,"1","ScnbKXS_7031-HRSCAF-8233_4166092"
"10660",96,"1","ScnbKXS_7031-HRSCAF-8233_4167975"
"10661",96,"1","ScnbKXS_8992-HRSCAF-10504_481279"
"10662",96,"1","ScnbKXS_8992-HRSCAF-10504_481391"
"10663",96,"1","ScnbKXS_8992-HRSCAF-10504_584388"
"10664",96,"1","ScnbKXS_8992-HRSCAF-10504_597888"
"10665",96,"1","ScnbKXS_8992-HRSCAF-10504_11938898"
"10666",96,"1","ScnbKXS_8992-HRSCAF-10504_14178232"
"10667",96,"1","ScnbKXS_8992-HRSCAF-10504_14594924"
"10668",96,"1","ScnbKXS_8992-HRSCAF-10504_14596026"
"10669",96,"1","ScnbKXS_8992-HRSCAF-10504_14987974"
"10670",96,"1","ScnbKXS_8992-HRSCAF-10504_15832125"
"10671",96,"1","ScnbKXS_8992-HRSCAF-10504_19651269"
"10672",96,"1","ScnbKXS_8992-HRSCAF-10504_19651284"
"10673",96,"1","ScnbKXS_8992-HRSCAF-10504_22750991"
"10674",96,"1","ScnbKXS_8992-HRSCAF-10504_25805895"
"10675",96,"1","ScnbKXS_8992-HRSCAF-10504_25806580"
"10676",96,"1","ScnbKXS_8992-HRSCAF-10504_46846786"
"10677",96,"1","ScnbKXS_8992-HRSCAF-10504_54257611"
"10678",96,"1","ScnbKXS_8992-HRSCAF-10504_58084007"
"10679",96,"1","ScnbKXS_8992-HRSCAF-10504_58084679"
"10680",96,"1","ScnbKXS_8992-HRSCAF-10504_58085171"
"10681",96,"1","ScnbKXS_8992-HRSCAF-10504_58085668"
"10682",96,"1","ScnbKXS_8992-HRSCAF-10504_58086602"
"10683",96,"1","ScnbKXS_8992-HRSCAF-10504_58090185"
"10684",96,"1","ScnbKXS_8992-HRSCAF-10504_58090337"
"10685",96,"1","ScnbKXS_8992-HRSCAF-10504_58092052"
"10686",96,"1","ScnbKXS_8992-HRSCAF-10504_58092570"
"10687",96,"1","ScnbKXS_8992-HRSCAF-10504_58094620"
"10688",96,"1","ScnbKXS_8992-HRSCAF-10504_59757439"
"10689",96,"1","ScnbKXS_8992-HRSCAF-10504_63681984"
"10690",96,"1","ScnbKXS_8992-HRSCAF-10504_69526677"
"10691",96,"1","ScnbKXS_8992-HRSCAF-10504_69568324"
"10692",96,"1","ScnbKXS_11657-HRSCAF-13587_5117877"
"10693",96,"1","ScnbKXS_11657-HRSCAF-13587_5388533"
"10694",96,"1","ScnbKXS_11657-HRSCAF-13587_5388748"
"10695",96,"1","ScnbKXS_11657-HRSCAF-13587_6538670"
"10696",96,"1","ScnbKXS_11657-HRSCAF-13587_29786532"
"10697",96,"1","ScnbKXS_11657-HRSCAF-13587_29994027"
"10698",96,"1","ScnbKXS_11657-HRSCAF-13587_30114744"
"10699",96,"1","ScnbKXS_11657-HRSCAF-13587_30114781"
"10700",96,"1","ScnbKXS_11657-HRSCAF-13587_30114793"
"10701",96,"1","ScnbKXS_11657-HRSCAF-13587_30132164"
"10702",96,"1","ScnbKXS_11657-HRSCAF-13587_30132347"
"10703",96,"1","ScnbKXS_11657-HRSCAF-13587_30382040"
"10704",96,"1","ScnbKXS_11657-HRSCAF-13587_30383405"
"10705",96,"1","ScnbKXS_11657-HRSCAF-13587_32536427"
"10706",96,"1","ScnbKXS_11657-HRSCAF-13587_32821331"
"10707",96,"1","ScnbKXS_11657-HRSCAF-13587_32823196"
"10708",96,"1","ScnbKXS_11657-HRSCAF-13587_34375632"
"10709",96,"1","ScnbKXS_11657-HRSCAF-13587_35154377"
"10710",96,"1","ScnbKXS_11657-HRSCAF-13587_35155068"
"10711",96,"1","ScnbKXS_11657-HRSCAF-13587_35155069"
"10712",96,"1","ScnbKXS_11657-HRSCAF-13587_35155616"
"10713",96,"1","ScnbKXS_11657-HRSCAF-13587_35157539"
"10714",96,"1","ScnbKXS_11657-HRSCAF-13587_35157636"
"10715",96,"1","ScnbKXS_11657-HRSCAF-13587_35696992"
"10716",96,"1","ScnbKXS_11657-HRSCAF-13587_36944687"
"10717",96,"1","ScnbKXS_11657-HRSCAF-13587_37197164"
"10718",96,"1","ScnbKXS_11657-HRSCAF-13587_37197170"
"10719",96,"1","ScnbKXS_11657-HRSCAF-13587_37197224"
"10720",96,"1","ScnbKXS_11657-HRSCAF-13587_37197251"
"10721",96,"1","ScnbKXS_11657-HRSCAF-13587_37197335"
"10722",96,"1","ScnbKXS_11657-HRSCAF-13587_37197371"
"10723",96,"1","ScnbKXS_11657-HRSCAF-13587_37201495"
"10724",96,"1","ScnbKXS_11657-HRSCAF-13587_37201608"
"10725",96,"1","ScnbKXS_11657-HRSCAF-13587_37201636"
"10726",96,"1","ScnbKXS_11657-HRSCAF-13587_37371540"
"10727",96,"1","ScnbKXS_11657-HRSCAF-13587_37378747"
"10728",96,"1","ScnbKXS_11657-HRSCAF-13587_37557957"
"10729",96,"1","ScnbKXS_11657-HRSCAF-13587_37576668"
"10730",96,"1","ScnbKXS_11657-HRSCAF-13587_37601637"
"10731",96,"1","ScnbKXS_11657-HRSCAF-13587_37601970"
"10732",96,"1","ScnbKXS_11657-HRSCAF-13587_39172514"
"10733",96,"1","ScnbKXS_11657-HRSCAF-13587_39172756"
"10734",96,"1","ScnbKXS_11657-HRSCAF-13587_39173307"
"10735",96,"1","ScnbKXS_11657-HRSCAF-13587_39173309"
"10736",96,"1","ScnbKXS_11657-HRSCAF-13587_39175431"
"10737",97,"1","ScnbKXS_8992-HRSCAF-10504_60919560"
"10738",97,"1","ScnbKXS_4518-HRSCAF-5314_1335678"
"10739",97,"1","ScnbKXS_8992-HRSCAF-10504_46800189"
"10740",97,"1","ScnbKXS_8992-HRSCAF-10504_46800192"
"10741",97,"1","ScnbKXS_8992-HRSCAF-10504_46800199"
"10742",97,"1","ScnbKXS_8992-HRSCAF-10504_60919563"
"10743",97,"1","ScnbKXS_8992-HRSCAF-10504_65119494"
"10744",97,"1","ScnbKXS_8992-HRSCAF-10504_65119515"
"10745",98,"1","ScnbKXS_7031-HRSCAF-8233_1086079"
"10746",98,"1","ScnbKXS_4518-HRSCAF-5314_3339846"
"10747",98,"1","ScnbKXS_4518-HRSCAF-5314_8673364"
"10748",98,"1","ScnbKXS_7031-HRSCAF-8233_5729797"
"10749",98,"1","ScnbKXS_8992-HRSCAF-10504_14067065"
"10750",98,"1","ScnbKXS_8992-HRSCAF-10504_17858294"
"10751",98,"1","ScnbKXS_8992-HRSCAF-10504_17860303"
"10752",98,"1","ScnbKXS_8992-HRSCAF-10504_17860642"
"10753",98,"1","ScnbKXS_8992-HRSCAF-10504_18264857"
"10754",98,"1","ScnbKXS_8992-HRSCAF-10504_18264952"
"10755",98,"1","ScnbKXS_8992-HRSCAF-10504_18350171"
"10756",98,"1","ScnbKXS_8992-HRSCAF-10504_18351152"
"10757",98,"1","ScnbKXS_8992-HRSCAF-10504_18351465"
"10758",98,"1","ScnbKXS_8992-HRSCAF-10504_18827458"
"10759",98,"1","ScnbKXS_8992-HRSCAF-10504_18832412"
"10760",98,"1","ScnbKXS_8992-HRSCAF-10504_18835592"
"10761",98,"1","ScnbKXS_8992-HRSCAF-10504_18835749"
"10762",98,"1","ScnbKXS_8992-HRSCAF-10504_18835755"
"10763",98,"1","ScnbKXS_8992-HRSCAF-10504_18835779"
"10764",98,"1","ScnbKXS_8992-HRSCAF-10504_18835809"
"10765",98,"1","ScnbKXS_8992-HRSCAF-10504_18835812"
"10766",98,"1","ScnbKXS_8992-HRSCAF-10504_18835974"
"10767",98,"1","ScnbKXS_8992-HRSCAF-10504_18836037"
"10768",98,"1","ScnbKXS_8992-HRSCAF-10504_18836176"
"10769",98,"1","ScnbKXS_8992-HRSCAF-10504_18836182"
"10770",98,"1","ScnbKXS_8992-HRSCAF-10504_18836266"
"10771",98,"1","ScnbKXS_8992-HRSCAF-10504_18836281"
"10772",98,"1","ScnbKXS_8992-HRSCAF-10504_25739487"
"10773",98,"1","ScnbKXS_8992-HRSCAF-10504_25739848"
"10774",98,"1","ScnbKXS_8992-HRSCAF-10504_25741328"
"10775",98,"1","ScnbKXS_8992-HRSCAF-10504_25803983"
"10776",98,"1","ScnbKXS_8992-HRSCAF-10504_25804193"
"10777",98,"1","ScnbKXS_8992-HRSCAF-10504_25804509"
"10778",98,"1","ScnbKXS_8992-HRSCAF-10504_25805095"
"10779",98,"1","ScnbKXS_8992-HRSCAF-10504_26226114"
"10780",98,"1","ScnbKXS_8992-HRSCAF-10504_26349134"
"10781",98,"1","ScnbKXS_8992-HRSCAF-10504_42473398"
"10782",98,"1","ScnbKXS_8992-HRSCAF-10504_42474424"
"10783",98,"1","ScnbKXS_8992-HRSCAF-10504_42474501"
"10784",98,"1","ScnbKXS_8992-HRSCAF-10504_42474505"
"10785",98,"1","ScnbKXS_8992-HRSCAF-10504_42474529"
"10786",98,"1","ScnbKXS_8992-HRSCAF-10504_42474670"
"10787",98,"1","ScnbKXS_8992-HRSCAF-10504_42475211"
"10788",98,"1","ScnbKXS_8992-HRSCAF-10504_42475573"
"10789",98,"1","ScnbKXS_8992-HRSCAF-10504_42476545"
"10790",98,"1","ScnbKXS_8992-HRSCAF-10504_42477184"
"10791",98,"1","ScnbKXS_8992-HRSCAF-10504_42477207"
"10792",98,"1","ScnbKXS_8992-HRSCAF-10504_42478395"
"10793",98,"1","ScnbKXS_8992-HRSCAF-10504_42478992"
"10794",98,"1","ScnbKXS_8992-HRSCAF-10504_42478993"
"10795",98,"1","ScnbKXS_8992-HRSCAF-10504_45266276"
"10796",98,"1","ScnbKXS_8992-HRSCAF-10504_65464776"
"10797",98,"1","ScnbKXS_8992-HRSCAF-10504_67411160"
"10798",98,"1","ScnbKXS_11657-HRSCAF-13587_3417244"
"10799",98,"1","ScnbKXS_11657-HRSCAF-13587_5867103"
"10800",98,"1","ScnbKXS_11657-HRSCAF-13587_5869968"
"10801",98,"1","ScnbKXS_11657-HRSCAF-13587_5870082"
"10802",98,"1","ScnbKXS_11657-HRSCAF-13587_6725584"
"10803",98,"1","ScnbKXS_11657-HRSCAF-13587_6964072"
"10804",98,"1","ScnbKXS_11657-HRSCAF-13587_6965061"
"10805",98,"1","ScnbKXS_11657-HRSCAF-13587_12398367"
"10806",98,"1","ScnbKXS_17266-HRSCAF-21558_8411125"
"10807",99,"1","ScnbKXS_5047-HRSCAF-5925_565259"
"10808",99,"1","ScnbKXS_5047-HRSCAF-5925_142844"
"10809",99,"1","ScnbKXS_5047-HRSCAF-5925_551531"
"10810",99,"1","ScnbKXS_5047-HRSCAF-5925_635407"
"10811",99,"1","ScnbKXS_5047-HRSCAF-5925_669285"
"10812",99,"1","ScnbKXS_5047-HRSCAF-5925_1186689"
"10813",99,"1","ScnbKXS_5047-HRSCAF-5925_1186959"
"10814",99,"1","ScnbKXS_5047-HRSCAF-5925_1187786"
"10815",99,"1","ScnbKXS_5047-HRSCAF-5925_1326048"
"10816",99,"1","ScnbKXS_5047-HRSCAF-5925_1342706"
"10817",99,"1","ScnbKXS_5047-HRSCAF-5925_1353508"
"10818",99,"1","ScnbKXS_5047-HRSCAF-5925_1356025"
"10819",99,"1","ScnbKXS_5047-HRSCAF-5925_1356906"
"10820",99,"1","ScnbKXS_5047-HRSCAF-5925_1361754"
"10821",99,"1","ScnbKXS_5047-HRSCAF-5925_1661722"
"10822",99,"1","ScnbKXS_5047-HRSCAF-5925_1783540"
"10823",99,"1","ScnbKXS_5047-HRSCAF-5925_1857531"
"10824",99,"1","ScnbKXS_5047-HRSCAF-5925_1858524"
"10825",99,"1","ScnbKXS_5047-HRSCAF-5925_2166925"
"10826",99,"1","ScnbKXS_5047-HRSCAF-5925_2724984"
"10827",99,"1","ScnbKXS_5047-HRSCAF-5925_2909720"
"10828",99,"1","ScnbKXS_5047-HRSCAF-5925_3214806"
"10829",99,"1","ScnbKXS_5047-HRSCAF-5925_3214922"
"10830",99,"1","ScnbKXS_5047-HRSCAF-5925_3283888"
"10831",99,"1","ScnbKXS_5047-HRSCAF-5925_3286542"
"10832",99,"1","ScnbKXS_5047-HRSCAF-5925_3294203"
"10833",99,"1","ScnbKXS_5047-HRSCAF-5925_3299634"
"10834",99,"1","ScnbKXS_5047-HRSCAF-5925_3336859"
"10835",99,"1","ScnbKXS_5047-HRSCAF-5925_3784607"
"10836",99,"1","ScnbKXS_5047-HRSCAF-5925_3784870"
"10837",99,"1","ScnbKXS_5047-HRSCAF-5925_3884259"
"10838",99,"1","ScnbKXS_5047-HRSCAF-5925_4011122"
"10839",99,"1","ScnbKXS_5047-HRSCAF-5925_4013732"
"10840",99,"1","ScnbKXS_5047-HRSCAF-5925_4013837"
"10841",99,"1","ScnbKXS_5047-HRSCAF-5925_4014096"
"10842",99,"1","ScnbKXS_5047-HRSCAF-5925_4442921"
"10843",99,"1","ScnbKXS_5047-HRSCAF-5925_4856721"
"10844",99,"1","ScnbKXS_5047-HRSCAF-5925_4992469"
"10845",99,"1","ScnbKXS_5047-HRSCAF-5925_4995652"
"10846",99,"1","ScnbKXS_5047-HRSCAF-5925_5063525"
"10847",99,"1","ScnbKXS_5047-HRSCAF-5925_5063536"
"10848",99,"1","ScnbKXS_5047-HRSCAF-5925_5085094"
"10849",99,"1","ScnbKXS_5047-HRSCAF-5925_5085095"
"10850",99,"1","ScnbKXS_5047-HRSCAF-5925_5465750"
"10851",99,"1","ScnbKXS_5047-HRSCAF-5925_5635781"
"10852",99,"1","ScnbKXS_5047-HRSCAF-5925_5679745"
"10853",99,"1","ScnbKXS_5047-HRSCAF-5925_6024387"
"10854",99,"1","ScnbKXS_5047-HRSCAF-5925_6026900"
"10855",99,"1","ScnbKXS_5047-HRSCAF-5925_6181402"
"10856",99,"1","ScnbKXS_5047-HRSCAF-5925_6304601"
"10857",99,"1","ScnbKXS_5047-HRSCAF-5925_6305607"
"10858",99,"1","ScnbKXS_5047-HRSCAF-5925_6305644"
"10859",99,"1","ScnbKXS_5047-HRSCAF-5925_6307843"
"10860",99,"1","ScnbKXS_5047-HRSCAF-5925_6307849"
"10861",99,"1","ScnbKXS_5047-HRSCAF-5925_6350204"
"10862",99,"1","ScnbKXS_5047-HRSCAF-5925_6421800"
"10863",99,"1","ScnbKXS_5047-HRSCAF-5925_6421836"
"10864",99,"1","ScnbKXS_5047-HRSCAF-5925_6521225"
"10865",99,"1","ScnbKXS_5047-HRSCAF-5925_6627115"
"10866",99,"1","ScnbKXS_5047-HRSCAF-5925_6672003"
"10867",99,"1","ScnbKXS_5047-HRSCAF-5925_6673949"
"10868",99,"1","ScnbKXS_7574-HRSCAF-8850_2035053"
"10869",99,"1","ScnbKXS_7574-HRSCAF-8850_2103933"
"10870",99,"1","ScnbKXS_8686-HRSCAF-10156_212847"
"10871",99,"1","ScnbKXS_8686-HRSCAF-10156_214047"
"10872",99,"1","ScnbKXS_8686-HRSCAF-10156_214976"
"10873",99,"1","ScnbKXS_8686-HRSCAF-10156_228200"
"10874",99,"1","ScnbKXS_8686-HRSCAF-10156_231094"
"10875",99,"1","ScnbKXS_8686-HRSCAF-10156_233123"
"10876",99,"1","ScnbKXS_8686-HRSCAF-10156_2090324"
"10877",99,"1","ScnbKXS_8686-HRSCAF-10156_2090684"
"10878",99,"1","ScnbKXS_8686-HRSCAF-10156_2090765"
"10879",99,"1","ScnbKXS_8686-HRSCAF-10156_2091128"
"10880",99,"1","ScnbKXS_8686-HRSCAF-10156_2091164"
"10881",99,"1","ScnbKXS_8686-HRSCAF-10156_2091170"
"10882",99,"1","ScnbKXS_8686-HRSCAF-10156_2091845"
"10883",99,"1","ScnbKXS_8686-HRSCAF-10156_2091883"
"10884",99,"1","ScnbKXS_8686-HRSCAF-10156_2103203"
"10885",99,"1","ScnbKXS_8932-HRSCAF-10440_20737163"
"10886",99,"1","ScnbKXS_8932-HRSCAF-10440_20743275"
"10887",99,"1","ScnbKXS_8932-HRSCAF-10440_20743280"
"10888",99,"1","ScnbKXS_8932-HRSCAF-10440_20743513"
"10889",99,"1","ScnbKXS_8932-HRSCAF-10440_20743775"
"10890",99,"1","ScnbKXS_8932-HRSCAF-10440_20743814"
"10891",99,"1","ScnbKXS_9932-HRSCAF-11586_294072"
"10892",99,"1","ScnbKXS_9932-HRSCAF-11586_302661"
"10893",99,"1","ScnbKXS_9932-HRSCAF-11586_353610"
"10894",99,"1","ScnbKXS_9932-HRSCAF-11586_364338"
"10895",99,"1","ScnbKXS_9932-HRSCAF-11586_471995"
"10896",99,"1","ScnbKXS_9932-HRSCAF-11586_808795"
"10897",99,"1","ScnbKXS_9932-HRSCAF-11586_808810"
"10898",99,"1","ScnbKXS_9932-HRSCAF-11586_1395784"
"10899",99,"1","ScnbKXS_9932-HRSCAF-11586_1399128"
"10900",99,"1","ScnbKXS_9932-HRSCAF-11586_1399278"
"10901",99,"1","ScnbKXS_9932-HRSCAF-11586_1401747"
"10902",99,"1","ScnbKXS_9932-HRSCAF-11586_1401957"
"10903",99,"1","ScnbKXS_9932-HRSCAF-11586_1402011"
"10904",99,"1","ScnbKXS_9932-HRSCAF-11586_1481336"
"10905",99,"1","ScnbKXS_9932-HRSCAF-11586_1501877"
"10906",99,"1","ScnbKXS_9932-HRSCAF-11586_1549882"
"10907",99,"1","ScnbKXS_9932-HRSCAF-11586_1572019"
"10908",99,"1","ScnbKXS_9932-HRSCAF-11586_1605411"
"10909",99,"1","ScnbKXS_9932-HRSCAF-11586_1617142"
"10910",99,"1","ScnbKXS_9932-HRSCAF-11586_1646664"
"10911",99,"1","ScnbKXS_9932-HRSCAF-11586_1647556"
"10912",99,"1","ScnbKXS_9932-HRSCAF-11586_1702813"
"10913",99,"1","ScnbKXS_9932-HRSCAF-11586_1767836"
"10914",99,"1","ScnbKXS_9932-HRSCAF-11586_1834943"
"10915",99,"1","ScnbKXS_9932-HRSCAF-11586_1835918"
"10916",99,"1","ScnbKXS_9932-HRSCAF-11586_1838820"
"10917",99,"1","ScnbKXS_9932-HRSCAF-11586_1890006"
"10918",99,"1","ScnbKXS_9932-HRSCAF-11586_2177135"
"10919",99,"1","ScnbKXS_9932-HRSCAF-11586_2180281"
"10920",99,"1","ScnbKXS_9932-HRSCAF-11586_2207117"
"10921",99,"1","ScnbKXS_9932-HRSCAF-11586_2267738"
"10922",99,"1","ScnbKXS_9932-HRSCAF-11586_2270240"
"10923",99,"1","ScnbKXS_9932-HRSCAF-11586_2361951"
"10924",99,"1","ScnbKXS_9932-HRSCAF-11586_2362228"
"10925",99,"1","ScnbKXS_9932-HRSCAF-11586_2362409"
